Attributed Touch Time,Install Time,Event Time,Media Source,Channel,Campaign,Campaign ID,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Keyword ID,Store Reinstall,Device Download Time,Deeplink URL,OAID,Install App Store,Match Type,Contributor 1 Match Type,Contributor 2 Match Type,Contributor 3 Match Type,Device Category,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
26/04/20 11:21,27/04/20 11:07,27/04/20 11:07,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MZ,Aizawl,796007,None,27.56.26.105,FALSE,airtel,airtel,English,1587965871490-5806218994284484036,32c039de-ae89-4b51-8ea0-946daf3083b7,,,,,,android,OPPO-CPH1909,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,,,48:58.0,,,,srn,,,,phone,,,
26/04/20 20:47,27/04/20 8:32,27/04/20 8:32,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,WB,Midnapore,721158,356003,42.110.216.198,FALSE,Vodafone IN,Vodafone IN,English,1587956537548-3399003787713559519,d8341bd3-9416-49f2-ad62-ed960f74acd8,,,,,,android,samsung-SM-A205F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A205F Build/PPR1.180610.011),,,,,00:41.0,,,,srn,,,,phone,,,
27/04/20 7:28,27/04/20 8:32,27/04/20 8:32,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Nagpur City,440018,None,106.67.171.16,FALSE,Idea,Idea,English,1587956522925-2791854523331058302,d2f4391c-b153-4339-9c70-e7e27b4c6273,,,,,,android,OPPO-CPH1931,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1931 Build/PKQ1.190714.001),,,,,59:09.0,,,,srn,,,,phone,,,
27/04/20 8:28,27/04/20 8:31,27/04/20 8:31,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,GJ,Botad,380023,356008,106.213.235.136,FALSE,airtel,airtel,English,1587956466968-3221973446174345915,8861a2b6-76ba-49ae-b58a-1e5874b971c0,,,,,,android,xiaomi-Redmi Note 6 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 6 Pro MIUI/V11.0.3.0.PEKMIXM),,,,,00:37.0,,,,srn,,,,phone,,,
27/04/20 8:25,27/04/20 8:30,27/04/20 8:30,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,DL,Delhi,110094,356001,106.67.31.81,FALSE,Jio 4G,Jio 4G,English,1587956402746-1200457110399274030,9b8240de-1fbc-4192-9d7f-b3cad8a7ff4d,,,,,,android,OPPO-CPH1803,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026),,,,,57:14.0,,,,srn,,,,phone,,,
25/04/20 9:41,27/04/20 8:29,27/04/20 8:29,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,BR,Patna,803201,356011,47.9.230.198,FALSE,Jio 4G,Jio 4G,English,1587789702795-3995518408801750387,6decb1d5-39b0-4c5d-9f33-4da8a58d3657,,,,,,android,vivo-vivo 1714,7,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.0; vivo 1714 Build/NRD90M),,,,,13:26.0,,,,srn,,,,phone,,,
27/04/20 0:54,27/04/20 8:29,27/04/20 8:29,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,MH,Nagpur City,440003,None,106.67.161.46,FALSE,Idea,Idea,English,1587956354642-1449607913840691743,6c5617cc-28f2-4f8b-970e-32e823cd2dcb,,,,,,android,vivo-vivo 1802,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1802 Build/O11019),,,,,26:02.0,,,,srn,,,,phone,,,
27/04/20 8:24,27/04/20 8:28,27/04/20 8:28,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Dharmapuri,636809,356007,106.198.106.45,FALSE,Vodafone IN,Vodafone IN,English,1587956285900-4002731346900451996,32243464-cfc4-4025-aa24-393c836c4432,,,,,,android,motorola-Moto E (4),7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; Moto E (4) Build/NMA26.42-113),,,,,56:42.0,,,,srn,,,,phone,,,
27/04/20 8:25,27/04/20 8:27,27/04/20 8:27,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Mumbai,400072,356002,111.119.205.250,TRUE,Vodafone,Vodafone,English,1587956261774-4437438707091748813,49e9528b-dc6c-469b-9fa1-09509f985cfc,,,,,,android,Itel-itel L5503,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; itel L5503 Build/PPR1.180610.011),,,,,57:19.0,,,,srn,,,,phone,,,
27/04/20 8:07,27/04/20 8:27,27/04/20 8:27,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,HR,Karnal,132001,356001,106.192.20.71,FALSE,airtel,airtel,English,1587956220361-5199309313000199836,706c272a-65e9-470d-8b8d-8c6e993a7fd4,,,,,,android,samsung-SM-A207F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A207F Build/PPR1.180610.011),,,,,40:29.0,,,,srn,,,,phone,,,
27/04/20 8:19,27/04/20 8:26,27/04/20 8:26,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Virudhunagar,626110,356007,157.50.24.235,FALSE,Jio 4G,JIO 4G,English,1587956188610-4939355878001877889,cf880912-7815-4032-be14-cdfec6b7e936,,,,,,android,OPPO-CPH1909,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,,,55:15.0,,,,srn,,,,phone,,,
27/04/20 8:24,27/04/20 8:25,27/04/20 8:25,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Patiala,147003,None,106.211.81.111,FALSE,airtel,airtel,English,1587957938641-4913630610768140013,df12c873-8e1e-4bfb-a6af-74f48e05b11e,,,,,,android,samsung-SM-G930W8,8.0.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G930W8 Build/R16NW),,,,,25:31.0,,,,srn,,,,phone,,,
26/04/20 21:03,27/04/20 8:24,27/04/20 8:24,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Varanasi,221002,356010,112.79.245.243,FALSE,Vodafone IN,Vodafone IN,English,1587955975502-5842110453524282060,6a063670-84f3-46de-86f1-f50be9ed2016,,,,,,android,OPPO-CPH1909,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,,,41:09.0,,,,srn,,,,phone,,,
27/04/20 8:21,27/04/20 8:22,27/04/20 8:22,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,OR,Dhenkanal,759019,None,223.176.113.218,FALSE,airtel,IND airtel,English,1587955965797-2681953002533097132,31fbdfc3-6efe-4bad-8508-d11a17048d86,,,,,,android,OPPO-CPH1823,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1823 Build/PPR1.180610.011),,,,,52:37.0,,,,srn,,,,phone,,,
27/04/20 8:20,27/04/20 8:22,27/04/20 8:22,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Jaipur,302013,356001,106.207.174.166,FALSE,airtel,IND airtel,English,1587955923742-5657335345020770636,12b14a34-e2d9-4882-9cc3-24a32ae25c32,,,,,,android,OPPO-CPH1923,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1923 Build/PPR1.180610.011),,,,,51:41.0,,,,srn,,,,phone,,,
27/04/20 8:04,27/04/20 8:21,27/04/20 8:21,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,HP,Solan,173212,None,106.205.139.141,FALSE,airtel,airtel,English,1587955884567-5406534431446549822,d3bef6a6-c678-4511-943d-78a440988315,,,,,,android,Xiaomi-Redmi 5A,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Redmi 5A MIUI/V11.0.2.0.OCKMIXM),,,,,39:49.0,,,,srn,,,,phone,,,
27/04/20 7:51,27/04/20 8:21,27/04/20 8:21,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Coimbatore,642109,356007,106.198.1.140,FALSE,airtel,IND airtel,English,1587955889125-2299077911562931106,a30606dd-1c46-4558-a33f-7bfc397aaa8c,,,,,,android,OPPO-CPH1938,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1938 Build/PPR1.180610.011),,,,,29:16.0,,,,srn,,,,phone,,,
26/04/20 20:58,27/04/20 8:21,27/04/20 8:21,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,DL,Delhi,110053,356001,106.67.91.79,FALSE,!dea,!dea,English,1587955884426-8540226802477677871,e7aea354-edc8-4fd9-9426-78fd0c79a152,,,,,,android,samsung-SM-A107F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A107F Build/PPR1.180610.011),,,,,37:26.0,,,,srn,,,,phone,,,
25/04/20 9:43,27/04/20 8:21,27/04/20 8:21,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MP,Indore,452006,None,1.187.87.197,FALSE,Idea,Idea,English,1587955883746-4480189547515021528,7258c650-6aba-4153-8f98-e3992ec38f3d,,,,,,android,HONOR-LLD-AL10,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; LLD-AL10 Build/HONORLLD-AL10),,,,,15:47.0,,,,srn,,,,phone,,,
27/04/20 8:19,27/04/20 8:21,27/04/20 8:21,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Moga,142048,None,157.38.115.148,FALSE,Jio 4G,Jio 4G,English,1587955867225-3817935774873990596,f6a9c670-4e30-4173-99dd-b6cd9a8af80e,,,,,,android,vivo-vivo 1820,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1820 Build/O11019),,,,,50:46.0,,,,srn,,,,phone,,,
26/04/20 23:30,27/04/20 8:21,27/04/20 8:21,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,DL,Delhi,110049,356001,47.31.154.1,FALSE,Jio 4G,Jio 4G,English,1587955857243-8094013959621474608,819f0908-3633-4911-a9c3-a7251f91939d,,,,,,android,xiaomi-Redmi 6A,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Redmi 6A MIUI/V10.3.8.0.OCBMIXM),,,,,02:05.0,,,,srn,,,,phone,,,
26/04/20 20:49,27/04/20 8:19,27/04/20 8:19,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Saharanpur,247001,356010,103.47.58.5,TRUE,Idea,Idea,English,1587955734515-4011860083103811016,1da4eeff-38ba-4083-af11-1357103a46dc,,,,,,android,xiaomi-Redmi Y2,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Y2 MIUI/V11.0.5.0.PEFMIXM),,,,,23:12.0,,,,srn,,,,phone,,,
27/04/20 7:57,27/04/20 8:16,27/04/20 8:16,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,HR,Gurgaon,122003,356001,106.202.24.35,FALSE,Idea,Idea,English,1587955582965-5778728268835458889,260dc39e-ac3b-4a8d-bf79-21aa4094a54f,,,,,,android,samsung-SM-A207F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A207F Build/PPR1.180610.011),,,,,32:16.0,,,,srn,,,,phone,,,
27/04/20 8:09,27/04/20 8:15,27/04/20 8:15,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,BR,Muzaffarpur,843146,356011,157.35.251.198,FALSE,Jio 4G,Jio 4G,English,1587955543629-117116656315551118,40410033-2e8c-4309-8f73-c060ab1da0b8,,,,,,android,samsung-SM-A107F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A107F Build/PPR1.180610.011),,,,,43:23.0,,,,srn,,,,phone,,,
26/04/20 21:40,27/04/20 8:15,27/04/20 8:15,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,CH,Chandigarh,160019,None,157.39.248.54,FALSE,Jio 4G,Jio 4G,English,1587955524268-4223034296576370662,7168d5e3-6996-4929-8fdb-b930e3c7c6f2,,,,,,android,OPPO-CPH1803,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026),,,,,29:32.0,,,,srn,,,,phone,,,
27/04/20 8:13,27/04/20 8:14,27/04/20 8:14,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Mumbai,400068,356002,1.38.220.206,FALSE,Vodafone IN,Vodafone IN,English,1587955442075-147881067984220826,d301288b-b0b5-4892-8a36-d03bd0498658,,,,,,android,OPPO-CPH1937,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1937 Build/PKQ1.190714.001),,,,,43:52.0,,,,srn,,,,phone,,,
27/04/20 8:08,27/04/20 8:11,27/04/20 8:11,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Surat,395002,356008,106.213.139.10,FALSE,Airtel,airtel,English,1587955283832-6887039147219716011,442231c5-a714-43dd-bf1c-1210217d9297,,,,,,android,blackberry-BBG100-1,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; BBG100-1 Build/OPM1.171019.026),,,,,41:04.0,,,,srn,,,,phone,,,
26/04/20 21:12,27/04/20 8:10,27/04/20 8:10,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,UP,Varanasi,221006,356010,47.8.234.52,FALSE,Jio 4G,Jio 4G,English,1587953837504-8470351256974869605,4ce814fa-41d1-425e-9e28-aad243bac40a,,,,,,android,OPPO-RMX1805,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1805 Build/PKQ1.190319.001),,,,,41:33.0,,,,srn,,,,phone,,,
26/04/20 8:06,27/04/20 8:10,27/04/20 8:10,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TG,Kondapur,500084,356006,157.48.49.67,FALSE,Jio 4G,Ind-Jio,English,1587949482305-5921158370330208172,b832d685-f329-4c58-a892-b38ccdba6d3f,,,,,,android,Lenovo-Lenovo K33a42,7,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.0; Lenovo K33a42 Build/NRD90N),,,,,01:07.0,,,,srn,,,,phone,,,
27/04/20 7:52,27/04/20 8:08,27/04/20 8:08,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Kanchipuram,602105,356007,106.203.0.3,FALSE,airtel,airtel,English,1587955119693-4187968650580758997,f964de56-74d2-403d-8dc8-cb6ea145ece0,,,,,,android,vivo-vivo 1906,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1906 Build/PKQ1.190616.001),,,,,38:05.0,,,,srn,,,,phone,,,
27/04/20 8:01,27/04/20 8:05,27/04/20 8:05,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Jaipur,302012,356001,106.207.205.67,FALSE,airtel,airtel,English,1587954937822-374472520266006556,bc100ddd-93d6-46e1-aba8-f3dcf8979fde,,,,,,android,samsung-SM-A505F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A505F Build/PPR1.180610.011),,,,,33:35.0,,,,srn,,,,phone,,,
26/04/20 21:42,27/04/20 8:05,27/04/20 8:05,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,MP,Datia,475673,None,157.34.121.156,FALSE,Jio 4G,Jio 4G,English,1587954912132-8649303464597372327,ed2966b1-de55-4f34-b60e-b4bba0dc6b7f,,,,,,android,OPPO-CPH1931,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1931 Build/PKQ1.190714.001),,,,,14:19.0,,,,srn,,,,phone,,,
26/04/20 21:18,27/04/20 8:05,27/04/20 8:05,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,GJ,Navsari,396421,356008,157.32.225.53,FALSE,Jio 4G,Jio 4G,English,1587954907376-8646888495179341109,04f3992d-c9e6-4a49-87cc-24244013b404,,,,,,android,Xiaomi-MI MAX,7,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.0; MI MAX MIUI/V10.2.2.0.NBDMIXM),,,,,36:08.0,,,,srn,,,,phone,,,
27/04/20 8:03,27/04/20 8:04,27/04/20 8:04,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Bathinda,151201,None,106.211.66.60,FALSE,airtel,airtel,English,1587954885962-6179193130007168429,5768eb6f-b96e-42ed-8a5d-9ac80acc1969,,,,,,android,realme-RMX1911,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1911 Build/PKQ1.190616.001),,,,,34:25.0,,,,srn,,,,phone,,,
27/04/20 7:43,27/04/20 8:04,27/04/20 8:04,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Lucknow,226004,356010,47.8.24.213,FALSE,Jio 4G,JIO 4G,English,1587954851101-2192787881884387117,11efda06-dd51-4502-bcc5-daba7904b86a,,,,,,android,OPPO-CPH1909,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,,,16:46.0,,,,srn,,,,phone,,,
27/04/20 7:45,27/04/20 8:04,27/04/20 8:04,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,WB,Howrah,711414,356003,157.43.168.6,FALSE,Jio 4G,Jio 4G,English,1587954840465-7811411468413373978,c39fe360-62ca-4d84-bb10-ceac3487f92b,,,,,,android,samsung-SM-A207F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A207F Build/PPR1.180610.011),,,,,31:22.0,,,,srn,,,,phone,,,
25/04/20 21:08,27/04/20 8:04,27/04/20 8:04,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MP,Indore,452007,None,27.56.249.153,FALSE,airtel,airtel,English,1587899929991-9170811197513343106,514132d2-ded9-4f09-b6b8-28e82183907b,,,,,,android,vivo-vivo 1820,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1820 Build/O11019),,,,,30:07.0,,,,srn,,,,phone,,,
27/04/20 8:02,27/04/20 8:04,27/04/20 8:04,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TG,Hyderabad,500002,356006,106.217.232.129,FALSE,airtel,airtel,English,1587954834980-7861142367693360367,3bda585f-8348-474e-b870-6526e036c438,,,,,,android,vivo-vivo 1606,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; vivo 1606 Build/MMB29M),,,,,33:28.0,,,,srn,,,,phone,,,
26/04/20 9:16,27/04/20 8:03,27/04/20 8:03,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TG,Hyderabad,500025,356006,106.217.232.173,FALSE,airtel,airtel,English,1587954779403-7344972137600922773,339eb08d-5657-436b-ba8e-43355e0cfa9b,,,,,,android,vivo-vivo 1904,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1904 Build/PPR1.180610.011),,,,,25:11.0,,,,srn,,,,phone,,,
26/04/20 22:06,27/04/20 8:01,27/04/20 8:01,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,OR,Khurda,751015,None,157.41.199.69,FALSE,Jio 4G,Jio 4G,English,1587954685483-7485415818057565503,a6767de0-3d27-49cc-89a0-5178343e37e5,,,,,,android,Realme-RMX1825,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1825 Build/PPR1.180610.011),,,,,39:22.0,,,,srn,,,,phone,,,
27/04/20 7:16,27/04/20 8:00,27/04/20 8:00,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Surat,395008,356008,1.38.164.254,FALSE,Idea,Idea - Be Safe | Idea,English,1587954629124-6043817209363700934,7871ae8a-3087-4c8a-9b5b-2b88cb166e74,,,,,,android,samsung-SM-J415F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J415F Build/PPR1.180610.011),,,,,50:17.0,,,,srn,,,,phone,,,
26/04/20 22:21,27/04/20 7:59,27/04/20 7:59,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Jodhpur,342005,356001,157.38.30.234,FALSE,JIO,Jio 4G,English,1587954569491-2813466087951083174,536b4c6b-4685-436b-930a-08c8ee0d3562,,,,,,android,xiaomi-Redmi Note 7S,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 7S MIUI/V10.3.7.0.PFGINXM),,,,,05:45.0,,,,srn,,,,phone,,,
